DOI,Link
../../cs.AI/2022/2211.09752v2/2211.09752v2.pdf,https://github.com/PreferredAI/cornac
../../cs.AI/2022/2207.10170v3/2207.10170v3.pdf,https://github.com/huanzhang12/ATLA_robust_RL
../../cs.AI/2022/2205.14032v1/2205.14032v1.pdf,https://github.com/cmungall/owlstar
../../cs.AI/2022/2205.08683v1/2205.08683v1.pdf,https://github.com/bwapi/bwapi
../../cs.AI/2022/2205.12735v7/2205.12735v7.pdf,https://github.com/DanCunnington/NSIL
../../cs.AI/2022/2208.13515v1/2208.13515v1.pdf,https://github.com/ckohlschm/detecting-surprising-instances
../../cs.AI/2022/2205.15414v1/2205.15414v1.pdf,https://github.com/ndangtt/portfolio-based-analysis
../../cs.AI/2022/2210.15767v1/2210.15767v1.pdf,https://github.com/NVlabs/stylegan2
../../cs.AI/2022/2207.12174v1/2207.12174v1.pdf,https://github.com/amrisi/amr-guidelines
../../cs.AI/2022/2202.09836v1/2202.09836v1.pdf,https://github.com/TPTPWorld/NonClassicalLogic
../../cs.AI/2022/2209.13883v3/2209.13883v3.pdf,https://github.com/yuanmu97/MLink
../../cs.AI/2022/2211.05180v2/2211.05180v2.pdf,https://github.com/sanda-avram/ROST-source-code
../../cs.AI/2022/2204.10662v2/2204.10662v2.pdf,https://github.com/gyunamister/OPerA
../../cs.AI/2022/2206.04724v2/2206.04724v2.pdf,https://github.com/spechub/Hets
../../cs.AI/2022/2207.05271v1/2207.05271v1.pdf,https://github.com/PneuC/OPARL
../../cs.AI/2022/2203.02696v1/2203.02696v1.pdf,github.com/lirmm/AHPRank
../../cs.AI/2022/2201.07040v2/2201.07040v2.pdf,https://github.com/OpenBioLink/ITO
../../cs.AI/2022/2201.07839v1/2201.07839v1.pdf,https://github.com/kavitawagh/RLProject
../../cs.AI/2022/2212.04419v2/2212.04419v2.pdf,https://github.com/conormuldoon/unison
../../cs.AI/2022/2209.04265v3/2209.04265v3.pdf,https://github.com/Yubin-Liu/Hybrid-Q-Learning-Network-Approach-for-MPLP
../../cs.AI/2022/2204.06076v2/2204.06076v2.pdf,https://github.com/boost-R/mboost
../../cs.AI/2022/2210.11151v1/2210.11151v1.pdf,https://github.com/zhiweihu1103/ET-TET
../../cs.AI/2022/2207.02917v1/2207.02917v1.pdf,http://github.com/lmcinnes/umap
../../cs.AI/2022/2212.09447v1/2212.09447v1.pdf,https://github.com/gugarosa/mh
../../cs.AI/2022/2210.03918v2/2210.03918v2.pdf,https://github.com/jetou/FEPSS
../../cs.AI/2022/2205.06454v1/2205.06454v1.pdf,https://github.com/sluxsr/r5
../../cs.AI/2022/2209.13873v3/2209.13873v3.pdf,https://github.com/yuanmu97/infi
../../cs.AI/2022/2212.09377v1/2212.09377v1.pdf,https://github.com/facebook/duckling
../../cs.AI/2022/2203.15099v3/2203.15099v3.pdf,https://github.com/google-research/google-research
../../cs.AI/2022/2207.08599v1/2207.08599v1.pdf,https://github.com/credl/abcbenchmarking
../../cs.AI/2022/2209.02562v1/2209.02562v1.pdf,https://github.com/inpefess/basic-rl-prover
../../cs.AI/2022/2202.08992v3/2202.08992v3.pdf,https://github.com/wonderren/public
../../cs.AI/2022/2210.08906v2/2210.08906v2.pdf,https://github.com/AndreaTocchetti/ACMReviewPaperPolimiDelft
../../cs.AI/2022/2201.10334v3/2201.10334v3.pdf,https://github.com/Michael-Beukman/PCGNN
../../cs.AI/2022/2208.04273v2/2208.04273v2.pdf,https://github.com/bjsmith/multi-objective-value-aggregation
../../cs.AI/2022/2201.05544v2/2201.05544v2.pdf,https://github.com/JHL-HUST/BandMaxSAT
../../cs.AI/2022/2201.12885v1/2201.12885v1.pdf,https://github.com/COLAB2/midca
../../cs.AI/2022/2212.02098v2/2212.02098v2.pdf,https://github.com/tae898/explicit-memory
../../cs.AI/2022/2201.06779v1/2201.06779v1.pdf,https://github.com/finnickniu/LDAM
../../cs.AI/2022/2212.10915v1/2212.10915v1.pdf,https://github.com/Zaiwen/ModelCorrection
../../cs.AI/2022/2205.15126v1/2205.15126v1.pdf,https://github.com/egg-west/Stratega
../../cs.AI/2022/2205.11215v1/2205.11215v1.pdf,https://github.com/MetricsDI/DIMetrics
../../cs.AI/2022/2207.06014v1/2207.06014v1.pdf,https://github.com/janothan/DL-TC-Generator
../../cs.AI/2022/2207.11324v2/2207.11324v2.pdf,https://github.com/EngyNasr/MSE-Benchmark
../../cs.AI/2022/2205.08018v1/2205.08018v1.pdf,https://github.com/mitmedialab/viznet
../../cs.AI/2022/2205.05793v1/2205.05793v1.pdf,https://github.com/IDSIA/crepo
../../cs.AI/2022/2211.14409v2/2211.14409v2.pdf,https://github.com/domain-independent-dp/didp-rs
../../cs.AI/2022/2209.11746v2/2209.11746v2.pdf,https://github.com/selBaez/evaluating-conversations-as-ekg
../../cs.AI/2022/2207.06105v2/2207.06105v2.pdf,https://github.com/GriddlyAI/escape-rooms
../../cs.AI/2022/2207.08365v1/2207.08365v1.pdf,https://github.com/nand1155/CausNet
../../cs.AI/2022/2202.03047v1/2202.03047v1.pdf,https://github.com/Kayal-Sampath/detecting-signs-of-depression-from-social-media-postings
../../cs.AI/2022/2205.13954v2/2205.13954v2.pdf,https://github.com/RobinLu1209/Geometer
../../cs.AI/2022/2206.06202v2/2206.06202v2.pdf,https://github.com/KULeuvenADVISE/CGGD
../../cs.AI/2022/2203.04699v1/2203.04699v1.pdf,https://github.com/openjournals/joss-reviews
../../cs.AI/2022/2202.13250v1/2202.13250v1.pdf,https://github.com/stacs-cp/tabulation-exp
../../cs.AI/2022/2208.12210v7/2208.12210v7.pdf,https://github.com/edgeslab/sRCD
../../cs.AI/2022/2205.14094v2/2205.14094v2.pdf,https://github.com/melanibe/failure_detection_benchmark
../../cs.AI/2022/2203.07302v3/2203.07302v3.pdf,https://github.com/ValerioB88/gestalt-DNNs
../../cs.AI/2022/2206.07870v3/2206.07870v3.pdf,https://github.com/tsumers/how-to-talk
../../cs.AI/2022/2211.06402v2/2211.06402v2.pdf,https://github.com/isee4xai/iSeeOnto
../../cs.AI/2022/2206.13856v1/2206.13856v1.pdf,https://github.com/unitn-sml/wmi-pa
../../cs.AI/2022/2211.08467v1/2211.08467v1.pdf,https://github.com/maximecb/gym-miniworld
../../cs.AI/2022/2203.13236v2/2203.13236v2.pdf,https://github.com/AAIR-lab/DAAISy
../../cs.AI/2022/2211.16118v2/2211.16118v2.pdf,https://github.com/jhudsy/Gradual_Attack_Inference
../../cs.AI/2022/2210.03994v2/2210.03994v2.pdf,https://github.com/zjukg/RMPI
../../cs.AI/2022/2209.06120v1/2209.06120v1.pdf,https://github.com/HazyResearch/legalbench
../../cs.AI/2022/2208.07622v2/2208.07622v2.pdf,https://github.com/TamSiuhin/KRACL
../../cs.AI/2022/2202.02886v3/2202.02886v3.pdf,https://github.com/GuanSuns/ASGRL
../../cs.AI/2022/2209.08271v1/2209.08271v1.pdf,https://github.com/DeepGraphLearning/KnowledgeGraph-2014
../../cs.AI/2022/2201.06783v1/2201.06783v1.pdf,https://github.com/guoyinwang/LEAM
../../cs.AI/2022/2208.08218v1/2208.08218v1.pdf,https://github.com/deepkashiwa20/ODCRN
../../cs.AI/2022/2212.11868v2/2212.11868v2.pdf,https://github.com/zxd-octopus/VRICR
../../cs.AI/2022/2209.05170v1/2209.05170v1.pdf,https://github.com/yohayt/RAR_EUMAS2022
../../cs.AI/2022/2204.09960v3/2204.09960v3.pdf,https://github.com/whitemech/planning-for-past-temporal-goals
../../cs.AI/2022/2209.04309v2/2209.04309v2.pdf,https://github.com/jia-wei-zheng/alignment-over-probabilistic-events
../../cs.AI/2022/2202.14018v1/2202.14018v1.pdf,https://github.com/bio-ontology-research-group/EL2Box
../../cs.AI/2022/2207.09897v1/2207.09897v1.pdf,https://github.com/BerenMillidge/Active
../../cs.AI/2022/2205.14327v2/2205.14327v2.pdf,https://github.com/navdeepkumar12/rmdp
../../cs.AI/2022/2208.03685v1/2208.03685v1.pdf,https://github.com/yunshengtian/DGEMO
../../cs.AI/2022/2203.00183v2/2203.00183v2.pdf,https://github.com/pipihaiziguai/T3OMVP
../../cs.AI/2022/2202.01256v1/2202.01256v1.pdf,https://github.com/huawei-noah/xingtian
../../cs.AI/2022/2212.00951v1/2212.00951v1.pdf,https://gitlab.com/sm-ai-team/simplemind
../../cs.AI/2022/2203.14079v1/2203.14079v1.pdf,https://github.com/reissnda/AutomataConformance
../../cs.AI/2022/2202.00294v1/2202.00294v1.pdf,https://github.com/jhudsy/numerical
../../cs.AI/2022/2203.07782v2/2203.07782v2.pdf,https://github.com/Lee-zix/CEN
../../cs.AI/2022/2209.05838v1/2209.05838v1.pdf,https://github.com/satviz/satviz
../../cs.AI/2022/2203.15274v1/2203.15274v1.pdf,https://github.com/zecevic-matej/Finding-Structure-and-Causality-in-Linear-Programs
../../cs.AI/2022/2210.12896v2/2210.12896v2.pdf,https://github.com/MR-BENjie/IDRL
../../cs.AI/2022/2208.00894v1/2208.00894v1.pdf,https://github.com/FMZennaro/CategoricalCausalAbstraction
../../cs.AI/2022/2201.13176v2/2201.13176v2.pdf,https://github.com/leela-zero/leela-zero
../../cs.AI/2022/2203.00964v1/2203.00964v1.pdf,https://github.com/google-research/bert
../../cs.AI/2022/2212.12139v3/2212.12139v3.pdf,https://github.com/pokerme7777/HiTSKT
../../cs.AI/2022/2206.05532v1/2206.05532v1.pdf,https://github.com/janikbenzin/contect
../../cs.AI/2022/2208.08320v2/2208.08320v2.pdf,https://github.com/Bjarten/early-stopping-pytorch
../../cs.AI/2022/2211.14987v1/2211.14987v1.pdf,https://github.com/bdy9527/SDCN
../../cs.AI/2022/2204.00288v1/2204.00288v1.pdf,https://github.com/speckdavid/symk
../../cs.AI/2022/2212.04589v1/2212.04589v1.pdf,https://github.com/EduardoGarrido90/iit
../../cs.AI/2022/2212.12470v1/2212.12470v1.pdf,https://github.com/anlopez94/opf_gnn_ppo
../../cs.AI/2022/2206.11900v1/2206.11900v1.pdf,https://github.com/itayhubara/BinaryNet.pytorch
../../cs.AI/2022/2202.02125v1/2202.02125v1.pdf,https://github.com/kracr/ontoseer
../../cs.AI/2022/2211.03831v3/2211.03831v3.pdf,https://github.com/microsoft/mttl
../../cs.AI/2022/2207.02100v1/2207.02100v1.pdf,https://github.com/SUSTechGameAI/EngagementMetrics
../../cs.AI/2022/2208.08058v2/2208.08058v2.pdf,https://github.com/alanxuji/DeLaLA
../../cs.AI/2022/2203.03315v1/2203.03315v1.pdf,https://github.com/guolingbing/RLEA
../../cs.AI/2022/2201.04841v1/2201.04841v1.pdf,https://gitlab.com/dikonov/Universal-Dictionary-of-Concepts
../../cs.AI/2022/2206.12503v1/2206.12503v1.pdf,https://github.com/ChampiB/BTAI_3MF
../../cs.AI/2022/2203.05057v2/2203.05057v2.pdf,https://github.com/bi3mer/LinkingLevelSegments
2304.14712,https://github.com/Wadaboa/3d-bpp
2301.13869,https://github.com/fastai/imagenette
2302.11165,https://github.com/SonglinZhai/DNG
2303.14332,https://github.com/YODA-Lab/Simple-Incentives-For-Ridesharing
2304.11411,https://github.com/Arthur-Heng/Spoiler-Detection
2307.13552,https://github.com/forestagostinelli/DeepCubeA
2310.07589,https://github.com/for-ai/goodtriever
2306.04274,https://github.com/filecoin-project/bacalhau
2304.11513,https://github.com/yuehu9/DSAB-Detecting-Socially-Abnormal-Drving-Behaviors
2309.17288,https://github.com/Link-AGI/AutoAgents
2303.15113,https://github.com/semanticsystems/swemls-toolkit
2302.09891,https://github.com/dhiyu/UPLLRS
2301.12289,https://gitlab.com/lina.siltala/two
2307.07909,https://github.com/yunyikristy/DualMind
2308.0056,https://github.com/xybFight/NAR4TSP
2302.00389,https://github.com/marslanm/multimodality-representation-learning
2308.13433,https://github.com/hsu-aut/2UML
2310.0236,http://github.com/Farama-Foundation/Gymnasium-Robotics
2303.14894,https://github.com/solimul/yal-lin
2303.01618,https://github.com/BerenMillidge/DeepActiveInference
2306.14421,https://github.com/usail-hkust/Meta-Pec
2302.06975,https://github.com/microsoft/responsible-ai-toolbox
2302.0318,https://github.com/marcotcr/lime
2304.13998,https://github.com/thomasnguyen92/MIMIC-IV-ICD-data-processing
2305.07903,https://github.com/ontologyportal/sumo
2307.14893,https://github.com/m4lvin/HasCacBDD
2303.12336,https://github.com/HKU-Smart-Mobility-Lab/Transpotation_Simulator
2306.00036,https://github.com/openai/gym
2302.1188,https://github.com/stellargraph/stellargraph
2304.01543,https://github.com/Trusted-AI/AIF360
2305.13823,https://github.com/xplanlab/xroute_env
2307.03937,github.com/yangji9181/AutoPath
2308.03527,https://github.com/facebookresearch/EmpatheticDialogues
2302.03189,github.com/ViscousLemming/Technical-Appendices
2307.12626,https://github.com/weijingxuan/COCO-MMR
2305.10378,https://github.com/uoe-agents/pressureplate
2308.03107,https://github.com/hwchase17/langchain
2301.05433,https://github.com/alonjacovi/XAI-Scholar
2304.0997,https://github.com/jeroenmiddelhuis/LearningResourceAllocation
2308.13755,https://github.com/cruiseresearchgroup/i-align
2305.11014,https://github.com/tomsilver/llm-genplan
2301.10289,https://github.com/deepmind/pushworld
2309.11284,https://github.com/VAN-QIAN/CIKM23-HIEST
2302.09071,https://github.com/NVlabs/GroupViT
2307.09296,https://github.com/Vicinity111/DCE-RD
2306.02519,https://github.com/openai/evals
2310.05186,https://github.com/ilog-ecnu/EvoRRP
2308.12486,https://github.com/bowen-xu/SeL-NAL
2309.11724,https://github.com/AI-S2-Lab/EmoPP
2306.02979,https://github.com/kingoflolz/mesh-transformer-jax
2302.13591,https://github.com/dbpedia/ontology-tracker
2304.09015,https://github.com/JianhaoChen-nju/PaTeCon
2307.15451,github.com/a-burigana/delphic_asp
2310.09158,https://github.com/chenmeiqii/Teach-LLM-LR
2309.095,https://github.com/Zhang-Zijian/PromptST
2310.00656,https://github.com/wiio12/LEGO-Prover
2310.07478,https://github.com/minjiyoon/MMGL
2304.09407,https://github.com/Pointerformer/Pointerformer
2302.09335,https://github.com/sienna-wxy/KDGene
2301.1028,https://github.com/ari-dasci/S-PlanningProblemGeneration
2302.01561,https://github.com/Michael-Beukman/MCHAMR
2309.1618,github.com/alban-grastien/diagfwork
2304.14678,https://github.com/zjukg/NeuralKG
2304.14832,https://github.com/arminbiere/cadical
2308.05501,https://github.com/ejcgt/attention-target-detection
2309.11064,https://github.com/tatsu-lab/stanford_alpaca
2306.16205,https://github.com/eugenevinitsky/sequential_social_dilemma_games
2309.12529,https://github.com/WilsonWangTHU/neural_graph_evolution
2307.13815,https://github.com/edgetrier/AI-Reasoner
2308.15863,https://github.com/alpha-asp/Alpha
2308.15969,https://github.com/anonymous902109/iters
2307.07734,https://github.com/FudanVI/generative-abstract-reasoning
2310.02019,http://github.com/pedramsalimi/NLGXAI
2301.07345,https://github.com/irfansha/Q-sage
2301.05082,https://github.com/IgnacioVellido/Driver-Assistance-System
2307.11525,http://github.com/google/tuning_playbook
2305.08116,https://github.com/asoulet/superficiality
2308.1539,https://github.com/Grottoh/WTA-Network
2308.04749,https://github.com/BrainCog-X/Brain-Cog
2304.12604,https://github.com/hhdo/DaeMon
2308.0403,https://github.com/Gentopia-AI/Gentopia
2310.05167,https://github.com/Snagnar/Hieros
2302.11871,https://github.com/Jfortin1/ComBatHarmonization
2310.08032,https://github.com/aoluming/IDKG
2306.03381,https://github.com/obsproject/obs-studio
2308.03161,https://github.com/rbrandt1/Precise-Benchmarking-of-XAI
2303.15027,https://github.com/xiangyu-sun-789/NTS-NOTEARS
2306.05016,https://github.com/BUPT-ANTlab/PEPCRL-MVP
2306.07635,https://gitlab.com/JoD/exact
2310.03352,github.com/idsia/credici
2306.03604,https://github.com/ZJLAB-AMMI/LLM4RL
2310.06116,https://github.com/teshnizi/OptiMUS
2304.11722,https://github.com/lilv98/LogicRec
2307.01532,https://github.com/filipcano/intentional-autonomous-agents
2302.09346,https://github.com/christianversloot/machine-learning-articles
2310.0569,https://github.com/abisee/cnn-dailymail
2306.0868,https://github.com/ramonpereira/goal-recognition-ltlf_pltlf-fond
2301.02781,https://github.com/wencolani/IterE
2306.07542,https://github.com/VictorYXL/ReplenishmentEnv
2306.03423,https://github.com/maxwellreuter/chatgpt-refusals
2306.05138,https://github.com/facebookresearch/esm
2308.04492,https://github.com/MBZUAI-nlp/Bactrian-X
2307.03171,https://github.com/khalil-research/leo
2309.12696,https://github.com/tinkoff-ai/CORL
2306.13956,https://github.com/n-brindise/pointwiseExpl-example
2306.04814,https://github.com/shuwen-liu-ox/LogInfer
2302.00965,https://github.com/sail-sg/PatchAIL
2308.02666,https://github.com/nathansttt/hog2
2310.04988,https://github.com/Nv7-GitHub/googlesearch
2304.05271,https://github.com/tufts-ai-robotics-group/Automaton-guided-CL
2306.04806,https://github.com/AAIR-lab/QACE
2306.06294,https://github.com/microsoft/dowhy
2304.02769,https://github.com/Derposoft/plot_
2305.10051,https://github.com/baharslmn/pbn-epsilon-tuning
2304.14918,https://github.com/QueensGambit/CrazyAra
2303.10118,https://github.com/potassco/clingraph
2304.11574,https://github.com/librahu/HIN-Datasets-for-Recommendation-a
2303.03961,https://github.com/bscheibel/dmma-e
2303.08264,https://github.com/chanind/amr-social-chemistry-reasoner
2308.03427,https://github.com/IDEA-CCNL/Fengshenbang-LM
2304.11905,https://github.com/InkiInki/DKMIL
2306.03606,https://github.com/elsevier-AI-Lab/BioBLP
2304.1174,https://github.com/agrimgupta92/sgan
2307.10688,https://github.com/banbaralab/recongo
2307.09905,https://github.com/martinballa/PyTAG979-8-3503-2277-4
2302.04123,https://github.com/ftaglino/SemanticRelatednessInRDFGraph
2309.17319,https://github.com/nasa-impact/hls-foundation-os
2306.07353,https://github.com/pellierd/HDDL2.1
2307.02164,https://github.com/filipcano/safety-shields-delayed
2307.10224,https://github.com/gemcollector/RL-ViGen
2303.1668,https://gitlab.com/janikbenzin/ocpd
2308.03447,https://github.com/liseda-lab/TrueWalks
2306.13546,https://github.com/maximecb/gym-minigrid
2307.06126,https://github.com/Dimosts/ActiveConLearn
2303.14363,https://github.com/DillonZChen/cpp-mossp-planner
2308.15514,https://github.com/openai/evals
2307.11343,https://github.com/xtli12/GXU-LIPE
2307.08262,https://github.com/stan5dard/IJCAI-CoachAI-Challenge-2023
2306.02043,https://github.com/kakaobrain/pororo
2303.02664,https://github.com/amihayelboher/CoPE
2302.00302,https://github.com/Ethan-Yys/DBPMaN
2310.07653,https://github.com/lllyasviel/Fooocus
2309.14796,https://github.com/skewondr/FoLiBi
2309.12423,https://github.com/solashirai/WWW-EvCBR
2305.1083,https://github.com/CompVis/stable-diffusion
2309.13218,https://github.com/pivithuruthejanamarasinghe/AI-Copilot-Data
2309.03651,https://github.com/Farama-Foundation/Minigrid
2306.13935,https://github.com/cosmic-cortex/modAL
2301.1197,https://github.com/itsaugat/sf
2307.09858,https://github.com/wulongfeng/CaliRare
2308.15168,https://github.com/DiseaseOntology/-HumanDiseaseOntology
2309.11737,https://github.com/JoeyHou/branching
2306.0548,https://github.com/tatsu-lab/stanford
2309.11361,https://github.com/kgqa4mat/KGQA4MAT10
2302.098,https://github.com/BomBooooo/CNTS
2305.17601,https://github.com/johannestreutlein/scoring-rules-performative
2308.01732,https://github.com/RMLio/rmlmapper-java
2302.10503,github.com/trangnnp/RSM
2308.04814,https://github.com/ykazakov/ore-2015-competition-framework
2305.15318,github.com/raki123/counterfactuals
2308.01105,https://github.com/boschresearch/KGE-Welding
2310.05123,https://github.com/IsolationKernel/TIDKC
2306.09082,https://github.com/openai/Video-Pre-Training
2302.10567,https://github.com/steve30572/DPAO
2310.01536,github.com/awjdean/CayleyTableGeneration
2309.17057,https://github.com/ADMAntwerp/XAIstories
2305.08511,https://github.com/spell-system/SPELL
2305.13206,https://github.com/jw3il/PommerLearn
2303.0186,https://github.com/giacomo97cnr/Rule-based-ODD
2308.05996,https://github.com/yuangh-x/2022-NIPS-Tenrec
2306.03048,https://github.com/NeuralNetworkVerification/Marabou
2306.17504,https://github.com/Mi-Peng/Systematic-Investigation-of-Sparse-Perturbed-Sharpness-Aware-Minimization-Optimizer
2310.08043,https://github.com/UlisseMini/procgen-tools
2309.09404,https://github.com/ai4society/Ultra-Metric
2303.11899,https://github.com/wingsweihua/colight
2302.0115,https://github.com/sgottsch/Tab2KG
2304.0703,https://github.com/Grey-z/FairRec
2310.03188,https://github.com/google-research/vision_transformer
2306.08397,https://github.com/ml-research/SLASH
2301.11047,https://github.com/luiscruz/slr-green-ai
2305.08234,https://github.com/ScriptsOfTribute/ScriptsOfTribute-Core
2304.12512,https://github.com/henrygilbert22/phd_chatgpt
2305.1113,https://github.com/caoyu-noob/Multi-GPT2
2308.15879,https://github.com/alviano/xasp
2304.00755,https://github.com/RingBDStack/SR-MARL
2301.03283,https://github.com/ZesenChen/multi-label-dataset
2303.00968,https://github.com/that-recsys-lab/scruf_d
2306.00249,https://github.com/sisl/BetaZero.jl
2301.11891,https://github.com/PolycraftWorld/PAL
2310.02658,https://github.com/AIG-ist-tugraz/ExamMultiConf
2306.02342,https://github.com/theoad/dot-dmax
2301.02983,github.com/xufangzhi/TaCo
2306.14722,https://github.com/RUCKBReasoning/FC-KBQA
2305.15743,https://github.com/PJSAC/Trans
2308.05385,https://github.com/Hope-Rita/PatCLS
2304.13269,https://github.com/SUSTechGameAI/GameAIPlatforms
2310.05129,https://github.com/facebookresearch/fbai-speech
2305.11407,https://github.com/celehs/LATTE
2309.15242,https://github.com/TheFebrin/Polygonal-Map-Generation-for-Games
2307.0843,https://github.com/JHL-HUST/LDMLP
2308.15985,https://github.com/MoonBlvd/tad-IROS2019
2310.08328,https://github.com/Fantasy-Shaw/H-STFormer
2302.10439,https://github.com/hoergems/ADVT
2301.04709,https://github.com/atticusg/InterchangeInterventions
2304.05493,https://github.com/UzmaHasan/KGS-Causal-Discovery-Using-Constraints
2307.12933,https://github.com/opendilab/DI-engine
2305.0556,https://github.com/wilrop/distributional-dominance
2307.04608,https://github.com/yanneta/learning
2301.11087,https://github.com/aig-upf/best-first-generalized-planning
2309.09901,github.com/cmu-phil/tetrad
2309.16146,https://github.com/NEU-DataMining/T-COL
2304.13854,https://github.com/VT-NLP/open_domain_entity_state_tracking
2306.03082,https://github.com/Lichang-Chen/InstructZero
2306.04152,https://www.github.com/Datastory-CN/ASQP-Datasets
2306.04813,https://github.com/Parallax-Advanced-Research/noveltygen
2306.06841,https://github.com/weareteamturing/assist09-skill-to-skill-relationships
2304.00879,https://github.com/PietroTotis/smProblog
2310.01471,https://github.com/udg-lai/KEPS2023
2302.06188,https://github.com/unitn-sml/wmi-pa
2307.09047,https://github.com/mv96/mm_extraction
2303.13512,https://github.com/openai/Video-Pre-Training
2305.07465,https://github.com/eilab-gt/beyond-prompts-experiment
2303.03581,https://github.com/vivian1993/NCRL
2308.03179,https://github.com/AoShuang92/optimal_risk
2309.11473,https://github.com/BBKing49/MVRL_FS
2304.12,https://github.com/RingBDStack/SISA
2308.15819,https://github.com/Laakeri/sharpsat-td
2306.16914,https://github.com/cmu-delphi/covidcast-indicators
2301.10034,https://github.com/CraftJarvis/MC-Controller
2305.08144,https://github.com/X-LANCE/Mobile-Env
2302.03578,https://github.com/fhvilshoj/TorchLRP
2302.00419,https://github.com/observerss/ngender
2302.0156,https://github.com/CraftJarvis/MC-Planner
2309.00317,https://github.com/Tam1032/DSAA2023-Challenge-Link-prediction-DS-UIT
2307.11709,github.com/aakashba/smncode2022
2302.12676,https://github.com/stelios30/aamas23-responsibility-attribution-mcts
2306.0291,https://github.com/bpogroup/aepn-project
2310.08915,https://github.com/zyxxmu/DSnoT
2304.11383,https://github.com/Huanhuaneryuan/SR-PLR
2309.11478,https://github.com/Rapptz/discord.py
2307.08304,https://www.github.com/IDSIA-papers/2023-IJAR-efficient-bounding
2306.00335,https://github.com/dbtsai/libDAI
2309.10253,https://github.com/sherdencooper/GPTFuzz
2302.02785,https://github.com/RationalityEnhancementGroup/MGPO-SSD
2309.09825,https://github.com/openai/gpt-3
2310.05692,https://github.com/RandomUserName2023/Control-ANNs
2301.124,https://github.com/TempHero/HeroNet
2306.03553,https://github.com/Significant-Gravitas/Auto-GPT
2308.03377,https://github.com/zmy-9/CMKT
2308.04299,https://github.com/lychanl/acer-release
2308.0345,https://github.com/openfaas/faas
2310.07871,https://github.com/XiaochenWang-PSU/MedHMP
2303.13531,github.com/gingerabsurdity/hldiscovery
2308.16262,https://github.com/muandet-lab/causal-strategic-learning-with-selection
2310.05015,https://github.com/tatsu-lab/stanford_alpaca
2303.17892,https://github.com/sbadredd/interval-ltn
2303.01325,https://github.com/CompVis/stable-diffusion
2308.05585,https://github.com/openai/baselines
2306.02415,https://github.com/royabel/Top-Down-Networks
2304.01547,https://github.com/Optimization-and-Machine-Learning-Lab/open_spiel
2309.13939,https://github.com/chatarena/chatarena
2310.0147,https://github.com/stacs-cp/Plotting-Journal
2310.08008,https://github.com/allenai/contrast-sets
2302.11563,https://github.com/Iskandor/SND
2310.06624,https://github.com/johny-b/BridgeHand2Vec
2301.08687,https://github.com/surynek/boOX
2309.11469,https://github.com/KKimura360/MLC_toolbox
2306.07863,https://github.com/ltzheng/Synapse
2304.04893,https://github.com/EVKG/evkg
2308.14301,https://github.com/Eivy1234/Resumai-site
2302.12691,https://github.com/collab-uniba/Software-Solutions-for-Reproducible-ML-Experiments
2308.06137,https://github.com/portal-cornell/Game-Theoretic-Forecasting-Planning
2305.13258,https://github.com/djherron/NeSy4VRD
2308.04172,https://github.com/rdkit/rdkit
2305.04357,https://github.com/FMZennaro/CausalAbstraction
2306.03387,https://github.com/LARS-research/ColdNAS
2309.14663,https://github.com/pranavraj575/swarm
2308.07327,https://github.com/uoftcprg/pokerkit
2302.10407,https://github.com/Orion-wyc/GAGA
2301.0849,https://github.com/causalgraph/causalgraph
2307.08775,https://github.com/yining610/GEAR
2307.10543,https://github.com/WindyLee0822/TREA
2306.15664,https://github.com/wywyWang/CoachAI-Projects
2310.04963,https://github.com/chrismun/vv
2302.1065,https://github.com/secure-ai-assistants/norm-prediction
2306.02199,https://github.com/xiongbo010/ShrinkE
2308.04161,https://github.com/potassco/https
2309.12132,https://github.com/CamilleZ99/ContractKG
2303.06775,https://github.com/rocanaan/hanabi-ad-hoc-learning
2304.12686,github.com/ViscousLemming/Technical-Appendices
2306.14256,https://github.com/C4AI/gap-text2sql
2301.05893,https://github.com/mattdravucz/jointly-learning-causal-abstraction
2304.13922,https://github.com/bi3mer/GramElitesData
2302.00935,https://github.com/Haichao-Zhang/PEX
2307.07764,https://github.com/pievos101/cpath
2309.05371,https://github.com/KrellFace/gen_shift_analysis
2306.04324,https://github.com/Eighonet/GCT-TTE
2301.07427,https://github.com/marti5ini/GENCDA
2307.08721,https://github.com/ZhangDataLab/CeleTrip
2308.03488,https://github.com/zmy-9/SFKT
2305.09111,https://github.com/cunananm2000/WordleBot
2309.10129,https://github.com/HaochenZhang717/Uniswap-v3
2306.15489,https://github.com/sheoyon-jhin/PAD
2307.13549,https://github.com/BharathMuppasani/AI-Planning-Ontology
2308.14475,https://github.com/MozhganVD/InteractivePatternDetection
2305.11624,https://github.com/open-mmlab/mmdetection
2306.15796,https://github.com/thuiar/MMSA
2310.07348,https://github.com/Vitens/epynet
2307.16387,https://github.com/kflijia/bijective_crossing_functions
2301.06387,https://github.com/LxzGordon/pecan_human_AI_coordination
2307.02131,https://github.com/toygarr/counterfactual-explanations-for-medical-research
2305.0984,github.com/aibasel/downward-benchmarks
2308.02665,https://github.com/sislab-unitn/Let-s-Give-a-Voice-to-Conversational-Agents-in-VR
2303.16949,https://github.com/irfansha/Q-sage
2308.04639,https://github.com/nagata-yuichi/GA-EAX
2304.12146,https://github.com/Cyril-Grelier/gc
2304.08738,https://github.com/dselsam/neurosat
